order_id,sale_date,sale_time,order_total_price,order_details_id,quantity,total_price,pizza_id,pizza_category
6021,4/11/2015,20:20:40,74.25,13741,1,16,the_greek_m,Classic
6022,4/11/2015,20:42:22,12,13742,1,12,veggie_veg_s,Veggie
6023,4/11/2015,20:48:57,60,13743,1,10.5,hawaiian_s,Classic
6023,4/11/2015,20:48:57,60,13744,1,12.75,ital_veggie_s,Veggie
6023,4/11/2015,20:48:57,60,13745,1,16,mexicana_m,Veggie
6023,4/11/2015,20:48:57,60,13746,1,20.75,peppr_salami_l,Supreme
6024,4/11/2015,20:52:58,34.5,13747,1,12.75,bbq_ckn_s,Chicken
6024,4/11/2015,20:52:58,34.5,13748,1,12,green_garden_s,Veggie
6024,4/11/2015,20:52:58,34.5,13749,1,9.75,pepperoni_s,Classic
6025,4/11/2015,21:04:56,33,13750,1,16.5,spicy_ital_m,Supreme
6025,4/11/2015,21:04:56,33,13751,1,16.5,spin_pesto_m,Veggie
6026,4/11/2015,21:26:27,52.75,13752,1,12.75,bbq_ckn_s,Chicken
6026,4/11/2015,21:26:27,52.75,13753,1,16.5,ital_supr_m,Supreme
6026,4/11/2015,21:26:27,52.75,13754,1,11,pep_msh_pep_s,Classic
6026,4/11/2015,21:26:27,52.75,13755,1,12.5,soppressata_s,Supreme
6027,4/11/2015,21:26:33,33.5,13756,2,33.5,thai_ckn_m,Chicken
6028,4/11/2015,21:40:13,27.25,13757,1,16.75,cali_ckn_m,Chicken
6028,4/11/2015,21:40:13,27.25,13758,1,10.5,hawaiian_s,Classic
6029,4/11/2015,21:40:38,16,13759,1,16,classic_dlx_m,Classic
6030,4/11/2015,21:54:53,78.25,13760,1,16,ital_cpcllo_m,Classic
6030,4/11/2015,21:54:53,78.25,13761,1,20.75,southw_ckn_l,Chicken
6030,4/11/2015,21:54:53,78.25,13762,1,16,the_greek_m,Classic
6030,4/11/2015,21:54:53,78.25,13763,1,25.5,the_greek_xl,Classic
6031,4/11/2015,22:07:54,36,13764,1,15.25,pepperoni_l,Classic
6031,4/11/2015,22:07:54,36,13765,1,20.75,thai_ckn_l,Chicken
6032,4/11/2015,22:43:36,44.5,13766,1,16,napolitana_m,Classic
6032,4/11/2015,22:43:36,44.5,13767,1,12.5,spin_pesto_s,Veggie
6032,4/11/2015,22:43:36,44.5,13768,1,16,veggie_veg_m,Veggie
6033,4/11/2015,22:44:27,60.5,13769,1,16.25,calabrese_m,Supreme
6033,4/11/2015,22:44:27,60.5,13770,1,16.75,ital_veggie_m,Veggie
6033,4/11/2015,22:44:27,60.5,13771,1,15.25,pepperoni_l,Classic
6033,4/11/2015,22:44:27,60.5,13772,1,12.25,sicilian_s,Supreme
6034,4/11/2015,22:50:28,60.75,13773,1,12.75,cali_ckn_s,Chicken
6034,4/11/2015,22:50:28,60.75,13774,1,16,green_garden_m,Veggie
6034,4/11/2015,22:50:28,60.75,13775,1,16,spinach_fet_m,Veggie
6034,4/11/2015,22:50:28,60.75,13776,1,16,veggie_veg_m,Veggie
6035,4/12/2015,11:35:56,12.25,13777,1,12.25,sicilian_s,Supreme
6036,4/12/2015,11:40:25,16.75,13778,1,16.75,ckn_pesto_m,Chicken
6037,4/12/2015,11:47:33,16.75,13779,1,16.75,thai_ckn_m,Chicken
6038,4/12/2015,11:51:07,35.95,13780,1,35.95,the_greek_xxl,Classic
6039,4/12/2015,11:58:58,25.5,13781,1,25.5,the_greek_xl,Classic
6040,4/12/2015,12:02:01,76.25,13782,1,12,classic_dlx_s,Classic
6040,4/12/2015,12:02:01,76.25,13783,1,10.5,hawaiian_s,Classic
6040,4/12/2015,12:02:01,76.25,13784,1,16.5,ital_supr_m,Supreme
6040,4/12/2015,12:02:01,76.25,13785,1,20.75,spicy_ital_l,Supreme
6040,4/12/2015,12:02:01,76.25,13786,1,16.5,spicy_ital_m,Supreme
6041,4/12/2015,12:09:18,31.5,13787,1,16.75,bbq_ckn_m,Chicken
6041,4/12/2015,12:09:18,31.5,13788,1,14.75,four_cheese_m,Veggie
6042,4/12/2015,12:15:07,121.5,13789,1,12.75,bbq_ckn_s,Chicken
6042,4/12/2015,12:15:07,121.5,13790,1,12,big_meat_s,Classic
6042,4/12/2015,12:15:07,121.5,13791,2,33.5,cali_ckn_m,Chicken
6042,4/12/2015,12:15:07,121.5,13792,1,18.5,five_cheese_l,Veggie
6042,4/12/2015,12:15:07,121.5,13793,1,16,mexicana_m,Veggie
6042,4/12/2015,12:15:07,121.5,13794,1,16.75,thai_ckn_m,Chicken
6042,4/12/2015,12:15:07,121.5,13795,1,12,veggie_veg_s,Veggie
6043,4/12/2015,12:21:18,20.75,13796,1,20.75,prsc_argla_l,Supreme
6044,4/12/2015,12:30:38,41,13797,1,20.75,southw_ckn_l,Chicken
6044,4/12/2015,12:30:38,41,13798,1,20.25,spinach_fet_l,Veggie
6045,4/12/2015,12:55:21,75,13799,1,20.75,ckn_pesto_l,Chicken
6045,4/12/2015,12:55:21,75,13800,1,20.75,prsc_argla_l,Supreme
6045,4/12/2015,12:55:21,75,13801,1,20.75,southw_ckn_l,Chicken
6045,4/12/2015,12:55:21,75,13802,1,12.75,thai_ckn_s,Chicken
6046,4/12/2015,13:07:43,90.5,13803,1,12,big_meat_s,Classic
6046,4/12/2015,13:07:43,90.5,13804,1,16.25,calabrese_m,Supreme
6046,4/12/2015,13:07:43,90.5,13805,1,20.75,cali_ckn_l,Chicken
6046,4/12/2015,13:07:43,90.5,13806,1,16.75,ckn_alfredo_m,Chicken
6046,4/12/2015,13:07:43,90.5,13807,1,12.75,ckn_pesto_s,Chicken
6046,4/12/2015,13:07:43,90.5,13808,1,12,green_garden_s,Veggie
6047,4/12/2015,13:11:46,20.75,13809,1,20.75,ital_supr_l,Supreme
6048,4/12/2015,13:15:14,12,13810,1,12,classic_dlx_s,Classic
6049,4/12/2015,13:49:36,20.75,13811,1,20.75,peppr_salami_l,Supreme
6050,4/12/2015,14:37:02,16,13812,1,16,green_garden_m,Veggie
6051,4/12/2015,14:44:11,86.25,13813,1,12,big_meat_s,Classic
6051,4/12/2015,14:44:11,86.25,13814,1,16.75,ckn_alfredo_m,Chicken
6051,4/12/2015,14:44:11,86.25,13815,1,16,napolitana_m,Classic
6051,4/12/2015,14:44:11,86.25,13816,1,20.75,southw_ckn_l,Chicken
6051,4/12/2015,14:44:11,86.25,13817,1,20.75,spicy_ital_l,Supreme
6052,4/12/2015,14:48:07,42.25,13818,1,16,classic_dlx_m,Classic
6052,4/12/2015,14:48:07,42.25,13819,1,16.5,ital_supr_m,Supreme
6052,4/12/2015,14:48:07,42.25,13820,1,9.75,pepperoni_s,Classic
6053,4/12/2015,15:02:56,16.5,13821,1,16.5,spinach_supr_m,Supreme
6054,4/12/2015,15:10:44,16.5,13822,1,16.5,hawaiian_l,Classic
6055,4/12/2015,15:39:22,41,13823,2,41,ital_cpcllo_l,Classic
6056,4/12/2015,15:55:20,16.25,13824,1,16.25,calabrese_m,Supreme
6057,4/12/2015,16:11:36,16.75,13825,1,16.75,ckn_alfredo_m,Chicken
6058,4/12/2015,16:39:27,52.25,13826,1,12,classic_dlx_s,Classic
6058,4/12/2015,16:39:27,52.25,13827,1,12.75,ital_veggie_s,Veggie
6058,4/12/2015,16:39:27,52.25,13828,1,11,pep_msh_pep_s,Classic
6058,4/12/2015,16:39:27,52.25,13829,1,16.5,spinach_supr_m,Supreme
6059,4/12/2015,16:55:25,70.75,13830,1,20.75,bbq_ckn_l,Chicken
6059,4/12/2015,16:55:25,70.75,13831,1,20.5,classic_dlx_l,Classic
6059,4/12/2015,16:55:25,70.75,13832,1,16.75,southw_ckn_m,Chicken
6059,4/12/2015,16:55:25,70.75,13833,1,12.75,southw_ckn_s,Chicken
6060,4/12/2015,17:00:33,12,13834,1,12,classic_dlx_s,Classic
6061,4/12/2015,17:02:05,36.25,13835,1,16,mexicana_m,Veggie
6061,4/12/2015,17:02:05,36.25,13836,1,20.25,spinach_fet_l,Veggie
6062,4/12/2015,17:15:21,60.5,13837,1,16.75,bbq_ckn_m,Chicken
6062,4/12/2015,17:15:21,60.5,13838,1,10.5,hawaiian_s,Classic
6062,4/12/2015,17:15:21,60.5,13839,1,12.5,pepperoni_m,Classic
6062,4/12/2015,17:15:21,60.5,13840,1,20.75,spicy_ital_l,Supreme
6063,4/12/2015,17:21:30,66.5,13841,1,20.5,classic_dlx_l,Classic
6063,4/12/2015,17:21:30,66.5,13842,1,12,green_garden_s,Veggie
6063,4/12/2015,17:21:30,66.5,13843,1,13.25,hawaiian_m,Classic
6063,4/12/2015,17:21:30,66.5,13844,1,20.75,spinach_supr_l,Supreme
6064,4/12/2015,17:35:05,32.5,13845,1,16.5,hawaiian_l,Classic
6064,4/12/2015,17:35:05,32.5,13846,1,16,veggie_veg_m,Veggie
6065,4/12/2015,17:39:33,33.95,13847,1,16,classic_dlx_m,Classic
6065,4/12/2015,17:39:33,33.95,13848,1,17.95,four_cheese_l,Veggie
6066,4/12/2015,17:45:01,48.75,13849,1,12,classic_dlx_s,Classic
6066,4/12/2015,17:45:01,48.75,13850,1,16,mediterraneo_m,Veggie
6066,4/12/2015,17:45:01,48.75,13851,1,20.75,spicy_ital_l,Supreme
6067,4/12/2015,17:46:32,28,13852,1,16,ital_cpcllo_m,Classic
6067,4/12/2015,17:46:32,28,13853,1,12,spinach_fet_s,Veggie
6068,4/12/2015,17:55:24,49.75,13854,1,16.5,hawaiian_l,Classic
6068,4/12/2015,17:55:24,49.75,13855,1,12.5,pepperoni_m,Classic
6068,4/12/2015,17:55:24,49.75,13856,1,20.75,southw_ckn_l,Chicken
6069,4/12/2015,17:57:49,20.75,13857,1,20.75,cali_ckn_l,Chicken
6070,4/12/2015,18:15:02,16,13858,1,16,classic_dlx_m,Classic
6071,4/12/2015,18:35:38,29.95,13859,1,17.95,four_cheese_l,Veggie
6071,4/12/2015,18:35:38,29.95,13860,1,12,veggie_veg_s,Veggie
6072,4/12/2015,18:43:51,61,13861,2,19.5,pepperoni_s,Classic
6072,4/12/2015,18:43:51,61,13862,1,20.75,peppr_salami_l,Supreme
6072,4/12/2015,18:43:51,61,13863,1,20.75,soppressata_l,Supreme
6073,4/12/2015,18:58:29,32.5,13864,1,16,classic_dlx_m,Classic
6073,4/12/2015,18:58:29,32.5,13865,1,16.5,spicy_ital_m,Supreme
6074,4/12/2015,19:07:03,26.75,13866,1,14.75,four_cheese_m,Veggie
6074,4/12/2015,19:07:03,26.75,13867,1,12,spinach_fet_s,Veggie
6075,4/12/2015,19:25:43,39.25,13868,1,18.5,five_cheese_l,Veggie
6075,4/12/2015,19:25:43,39.25,13869,1,20.75,peppr_salami_l,Supreme
6076,4/12/2015,19:29:35,16,13870,1,16,mexicana_m,Veggie
6077,4/12/2015,19:40:59,16,13871,1,16,mexicana_m,Veggie
6078,4/12/2015,19:51:55,65.95,13872,1,16,classic_dlx_m,Classic
6078,4/12/2015,19:51:55,65.95,13873,1,17.95,four_cheese_l,Veggie
6078,4/12/2015,19:51:55,65.95,13874,1,15.25,pepperoni_l,Classic
6078,4/12/2015,19:51:55,65.95,13875,1,16.75,thai_ckn_m,Chicken
6079,4/12/2015,20:16:15,28.75,13876,1,12,green_garden_s,Veggie
6079,4/12/2015,20:16:15,28.75,13877,1,16.75,ital_veggie_m,Veggie
6080,4/12/2015,20:50:18,16.5,13878,1,16.5,spicy_ital_m,Supreme
6081,4/12/2015,20:57:35,53.5,13879,1,20.75,bbq_ckn_l,Chicken
6081,4/12/2015,20:57:35,53.5,13880,1,16.75,bbq_ckn_m,Chicken
6081,4/12/2015,20:57:35,53.5,13881,1,16,veggie_veg_m,Veggie
6082,4/12/2015,21:42:20,18.5,13882,1,18.5,five_cheese_l,Veggie
6083,4/12/2015,21:51:56,20.75,13883,1,20.75,thai_ckn_l,Chicken
6084,4/12/2015,22:09:04,16.5,13884,1,16.5,ital_supr_m,Supreme
6085,4/12/2015,22:14:54,53.25,13885,1,20.75,ital_supr_l,Supreme
6085,4/12/2015,22:14:54,53.25,13886,1,12,mediterraneo_s,Veggie
6085,4/12/2015,22:14:54,53.25,13887,1,20.5,the_greek_l,Classic
6086,4/12/2015,22:16:05,32,13888,2,32,classic_dlx_m,Classic
6087,4/12/2015,22:17:51,70.5,13889,1,20.75,ckn_pesto_l,Chicken
6087,4/12/2015,22:17:51,70.5,13890,1,20.75,ital_supr_l,Supreme
6087,4/12/2015,22:17:51,70.5,13891,1,12.5,soppressata_s,Supreme
6087,4/12/2015,22:17:51,70.5,13892,1,16.5,spin_pesto_m,Veggie
6088,4/13/2015,11:38:20,27.25,13893,1,14.5,pep_msh_pep_m,Classic
6088,4/13/2015,11:38:20,27.25,13894,1,12.75,thai_ckn_s,Chicken
6089,4/13/2015,11:44:42,63.25,13895,1,20.75,bbq_ckn_l,Chicken
6089,4/13/2015,11:44:42,63.25,13896,1,12,green_garden_s,Veggie
6089,4/13/2015,11:44:42,63.25,13897,1,9.75,pepperoni_s,Classic
6089,4/13/2015,11:44:42,63.25,13898,1,20.75,spicy_ital_l,Supreme
6090,4/13/2015,11:46:24,101.75,13899,1,16.75,cali_ckn_m,Chicken
6090,4/13/2015,11:46:24,101.75,13900,1,20.75,ckn_alfredo_l,Chicken
6090,4/13/2015,11:46:24,101.75,13901,1,16.5,hawaiian_l,Classic
6090,4/13/2015,11:46:24,101.75,13902,1,10.5,hawaiian_s,Classic
6090,4/13/2015,11:46:24,101.75,13903,1,20.5,napolitana_l,Classic
6090,4/13/2015,11:46:24,101.75,13904,1,16.75,thai_ckn_m,Chicken
6091,4/13/2015,11:46:55,53.5,13905,2,41.5,cali_ckn_l,Chicken
6091,4/13/2015,11:46:55,53.5,13906,1,12,napolitana_s,Classic
6092,4/13/2015,11:54:21,20.75,13907,1,20.75,thai_ckn_l,Chicken
6093,4/13/2015,11:56:54,11,13908,1,11,pep_msh_pep_s,Classic
6094,4/13/2015,12:00:11,16.75,13909,1,16.75,ckn_pesto_m,Chicken
6095,4/13/2015,12:18:34,16.75,13910,1,16.75,thai_ckn_m,Chicken
6096,4/13/2015,12:20:21,16.75,13911,1,16.75,thai_ckn_m,Chicken
6097,4/13/2015,12:24:51,127.25,13912,1,18.5,five_cheese_l,Veggie
6097,4/13/2015,12:24:51,127.25,13913,1,20.25,mexicana_l,Veggie
6097,4/13/2015,12:24:51,127.25,13914,1,9.75,pepperoni_s,Classic
6097,4/13/2015,12:24:51,127.25,13915,1,20.75,peppr_salami_l,Supreme
6097,4/13/2015,12:24:51,127.25,13916,1,20.75,spicy_ital_l,Supreme
6097,4/13/2015,12:24:51,127.25,13917,1,16.5,spicy_ital_m,Supreme
6097,4/13/2015,12:24:51,127.25,13918,1,20.75,thai_ckn_l,Chicken
6098,4/13/2015,12:29:22,56.5,13919,1,20.25,sicilian_l,Supreme
6098,4/13/2015,12:29:22,56.5,13920,1,20.25,spinach_fet_l,Veggie
6098,4/13/2015,12:29:22,56.5,13921,1,16,spinach_fet_m,Veggie
6099,4/13/2015,12:33:45,176.5,13922,1,16,ital_cpcllo_m,Classic
6099,4/13/2015,12:33:45,176.5,13923,1,20.25,mediterraneo_l,Veggie
6099,4/13/2015,12:33:45,176.5,13924,1,20.25,mexicana_l,Veggie
6099,4/13/2015,12:33:45,176.5,13925,1,16,mexicana_m,Veggie
6099,4/13/2015,12:33:45,176.5,13926,1,12.5,peppr_salami_s,Supreme
6099,4/13/2015,12:33:45,176.5,13927,1,20.75,southw_ckn_l,Chicken
6099,4/13/2015,12:33:45,176.5,13928,1,16.5,spicy_ital_m,Supreme
6099,4/13/2015,12:33:45,176.5,13929,1,12.75,thai_ckn_s,Chicken
6099,4/13/2015,12:33:45,176.5,13930,1,25.5,the_greek_xl,Classic
6099,4/13/2015,12:33:45,176.5,13931,1,16,veggie_veg_m,Veggie
6100,4/13/2015,12:36:41,12.5,13932,1,12.5,prsc_argla_s,Supreme
6101,4/13/2015,12:49:26,20.75,13933,1,20.75,thai_ckn_l,Chicken
6102,4/13/2015,13:00:43,20.75,13934,1,20.75,spinach_supr_l,Supreme
6103,4/13/2015,13:03:28,16,13935,1,16,spinach_fet_m,Veggie
6104,4/13/2015,13:14:05,35,13936,1,14.75,four_cheese_m,Veggie
6104,4/13/2015,13:14:05,35,13937,1,20.25,veggie_veg_l,Veggie
6105,4/13/2015,13:15:09,41.5,13938,1,20.75,ckn_pesto_l,Chicken
6105,4/13/2015,13:15:09,41.5,13939,1,20.75,southw_ckn_l,Chicken
6106,4/13/2015,13:17:46,32.75,13940,1,12,mediterraneo_s,Veggie
6106,4/13/2015,13:17:46,32.75,13941,1,20.75,spin_pesto_l,Veggie
6107,4/13/2015,13:24:54,20.25,13942,1,20.25,mexicana_l,Veggie
6108,4/13/2015,13:45:30,65.2,13943,1,17.95,four_cheese_l,Veggie
6108,4/13/2015,13:45:30,65.2,13944,1,10.5,hawaiian_s,Classic
6108,4/13/2015,13:45:30,65.2,13945,1,20.75,peppr_salami_l,Supreme
6108,4/13/2015,13:45:30,65.2,13946,1,16,the_greek_m,Classic
6109,4/13/2015,13:56:44,12,13947,1,12,green_garden_s,Veggie
6110,4/13/2015,13:57:40,42.75,13948,1,12,big_meat_s,Classic
6110,4/13/2015,13:57:40,42.75,13949,1,14.75,four_cheese_m,Veggie
6110,4/13/2015,13:57:40,42.75,13950,1,16,napolitana_m,Classic
6111,4/13/2015,13:59:52,16,13951,1,16,classic_dlx_m,Classic
6112,4/13/2015,14:03:46,16,13952,1,16,veggie_veg_m,Veggie
6113,4/13/2015,14:09:48,20.25,13953,1,20.25,veggie_veg_l,Veggie
6114,4/13/2015,14:14:13,22.5,13954,1,12,classic_dlx_s,Classic
6114,4/13/2015,14:14:13,22.5,13955,1,10.5,hawaiian_s,Classic
6115,4/13/2015,14:18:53,85.4,13956,1,23.65,brie_carre_s,Supreme
6115,4/13/2015,14:18:53,85.4,13957,1,20.75,peppr_salami_l,Supreme
6115,4/13/2015,14:18:53,85.4,13958,1,20.25,sicilian_l,Supreme
6115,4/13/2015,14:18:53,85.4,13959,1,20.75,southw_ckn_l,Chicken
6116,4/13/2015,14:21:28,16.25,13960,1,16.25,calabrese_m,Supreme
6117,4/13/2015,14:34:22,66.75,13961,1,16.75,cali_ckn_m,Chicken
6117,4/13/2015,14:34:22,66.75,13962,1,16.75,ital_veggie_m,Veggie
6117,4/13/2015,14:34:22,66.75,13963,1,12.5,pepperoni_m,Classic
6117,4/13/2015,14:34:22,66.75,13964,1,20.75,thai_ckn_l,Chicken
6118,4/13/2015,14:57:23,13.25,13965,1,13.25,hawaiian_m,Classic
6119,4/13/2015,15:06:51,20.75,13966,1,20.75,thai_ckn_l,Chicken
6120,4/13/2015,15:32:56,16.75,13967,1,16.75,bbq_ckn_m,Chicken
6121,4/13/2015,15:43:58,20.5,13968,1,20.5,classic_dlx_l,Classic
6122,4/13/2015,16:20:07,35.25,13969,1,20.75,bbq_ckn_l,Chicken
6122,4/13/2015,16:20:07,35.25,13970,1,14.5,pep_msh_pep_m,Classic
6123,4/13/2015,16:36:00,29,13971,1,16.25,calabrese_m,Supreme
6123,4/13/2015,16:36:00,29,13972,1,12.75,thai_ckn_s,Chicken
6124,4/13/2015,16:51:47,23.65,13973,1,23.65,brie_carre_s,Supreme
6125,4/13/2015,16:56:03,16.5,13974,1,16.5,spin_pesto_m,Veggie
6126,4/13/2015,17:06:54,29.25,13975,1,16.75,cali_ckn_m,Chicken
6126,4/13/2015,17:06:54,29.25,13976,1,12.5,pepperoni_m,Classic
6127,4/13/2015,17:13:41,10.5,13977,1,10.5,hawaiian_s,Classic
6128,4/13/2015,17:32:58,37,13978,1,16.25,sicilian_m,Supreme
6128,4/13/2015,17:32:58,37,13979,1,20.75,spinach_supr_l,Supreme
6129,4/13/2015,17:43:41,56.75,13980,1,10.5,hawaiian_s,Classic
6129,4/13/2015,17:43:41,56.75,13981,1,20.75,spicy_ital_l,Supreme
6129,4/13/2015,17:43:41,56.75,13982,1,25.5,the_greek_xl,Classic
6130,4/13/2015,17:44:15,57,13983,1,16,classic_dlx_m,Classic
6130,4/13/2015,17:44:15,57,13984,1,20.25,mediterraneo_l,Veggie
6130,4/13/2015,17:44:15,57,13985,1,20.75,thai_ckn_l,Chicken
6131,4/13/2015,17:52:06,16,13986,1,16,spinach_fet_m,Veggie
6132,4/13/2015,17:56:20,37,13987,1,20.5,napolitana_l,Classic
6132,4/13/2015,17:56:20,37,13988,1,16.5,spin_pesto_m,Veggie
6133,4/13/2015,17:58:23,29.5,13989,1,16.75,cali_ckn_m,Chicken
6133,4/13/2015,17:58:23,29.5,13990,1,12.75,cali_ckn_s,Chicken
6134,4/13/2015,18:06:44,41.25,13991,1,20.75,spicy_ital_l,Supreme
6134,4/13/2015,18:06:44,41.25,13992,1,20.5,the_greek_l,Classic
6135,4/13/2015,18:08:50,65.5,13993,1,20.75,cali_ckn_l,Chicken
6135,4/13/2015,18:08:50,65.5,13994,1,16.75,ckn_pesto_m,Chicken
6135,4/13/2015,18:08:50,65.5,13995,1,16,ital_cpcllo_m,Classic
6135,4/13/2015,18:08:50,65.5,13996,1,12,spinach_fet_s,Veggie
6136,4/13/2015,18:13:29,32.75,13997,1,12,classic_dlx_s,Classic
6136,4/13/2015,18:13:29,32.75,13998,1,20.75,spicy_ital_l,Supreme
6137,4/13/2015,18:16:05,37.25,13999,1,16.5,hawaiian_l,Classic
6137,4/13/2015,18:16:05,37.25,14000,1,20.75,soppressata_l,Supreme
6138,4/13/2015,18:21:50,28.75,14001,1,16.75,cali_ckn_m,Chicken
6138,4/13/2015,18:21:50,28.75,14002,1,12,mexicana_s,Veggie
6139,4/13/2015,18:24:32,41.25,14003,1,20.5,ital_cpcllo_l,Classic
6139,4/13/2015,18:24:32,41.25,14004,1,20.75,peppr_salami_l,Supreme
6140,4/13/2015,19:10:52,20.25,14005,1,20.25,calabrese_l,Supreme
6141,4/13/2015,19:17:08,16.75,14006,1,16.75,southw_ckn_m,Chicken
6142,4/13/2015,19:25:53,58.25,14007,1,16.75,ckn_alfredo_m,Chicken
6142,4/13/2015,19:25:53,58.25,14008,1,20.75,peppr_salami_l,Supreme
6142,4/13/2015,19:25:53,58.25,14009,1,20.75,spicy_ital_l,Supreme
6143,4/13/2015,19:33:32,10.5,14010,1,10.5,hawaiian_s,Classic
6144,4/13/2015,19:37:09,20.25,14011,1,20.25,mediterraneo_l,Veggie
6145,4/13/2015,19:46:25,69.75,14012,1,16.5,hawaiian_l,Classic
6145,4/13/2015,19:46:25,69.75,14013,1,12,mediterraneo_s,Veggie
6145,4/13/2015,19:46:25,69.75,14014,1,20.75,southw_ckn_l,Chicken
6145,4/13/2015,19:46:25,69.75,14015,1,20.5,the_greek_l,Classic
6146,4/13/2015,20:24:23,30.5,14016,1,20.75,bbq_ckn_l,Chicken
6146,4/13/2015,20:24:23,30.5,14017,1,9.75,pepperoni_s,Classic
6147,4/13/2015,20:49:30,65.75,14018,1,16.75,cali_ckn_m,Chicken
6147,4/13/2015,20:49:30,65.75,14019,1,20.5,napolitana_l,Classic
6147,4/13/2015,20:49:30,65.75,14020,1,16.5,soppressata_m,Supreme
6147,4/13/2015,20:49:30,65.75,14021,1,12,veggie_veg_s,Veggie
6148,4/13/2015,21:01:19,12,14022,1,12,classic_dlx_s,Classic
6149,4/13/2015,21:10:05,75,14023,1,20.75,bbq_ckn_l,Chicken
6149,4/13/2015,21:10:05,75,14024,1,16.75,bbq_ckn_m,Chicken
6149,4/13/2015,21:10:05,75,14025,1,16.75,cali_ckn_m,Chicken
6149,4/13/2015,21:10:05,75,14026,1,20.75,spinach_supr_l,Supreme
6150,4/13/2015,21:15:17,84.45,14027,1,20.75,ckn_pesto_l,Chicken
6150,4/13/2015,21:15:17,84.45,14028,1,15.25,pepperoni_l,Classic
6150,4/13/2015,21:15:17,84.45,14029,1,12.5,spin_pesto_s,Veggie
6150,4/13/2015,21:15:17,84.45,14030,1,35.95,the_greek_xxl,Classic
6151,4/13/2015,21:25:19,49.75,14031,1,16.75,bbq_ckn_m,Chicken
6151,4/13/2015,21:25:19,49.75,14032,1,20.25,mexicana_l,Veggie
6151,4/13/2015,21:25:19,49.75,14033,1,12.75,southw_ckn_s,Chicken
6152,4/13/2015,21:37:01,20.75,14034,1,20.75,bbq_ckn_l,Chicken
6153,4/13/2015,21:56:47,16.25,14035,1,16.25,calabrese_m,Supreme
6154,4/14/2015,11:18:50,67.7,14036,1,17.95,four_cheese_l,Veggie
6154,4/14/2015,11:18:50,67.7,14037,1,20.75,ital_supr_l,Supreme
6154,4/14/2015,11:18:50,67.7,14038,1,12.5,peppr_salami_s,Supreme
6154,4/14/2015,11:18:50,67.7,14039,1,16.5,spinach_supr_m,Supreme
6155,4/14/2015,12:00:57,41.25,14040,1,20.5,napolitana_l,Classic
6155,4/14/2015,12:00:57,41.25,14041,1,20.75,spicy_ital_l,Supreme
6156,4/14/2015,12:06:10,76.5,14042,1,16.75,ckn_alfredo_m,Chicken
6156,4/14/2015,12:06:10,76.5,14043,1,12.75,ckn_pesto_s,Chicken
6156,4/14/2015,12:06:10,76.5,14044,1,14.75,four_cheese_m,Veggie
6156,4/14/2015,12:06:10,76.5,14045,1,16.25,sicilian_m,Supreme
6156,4/14/2015,12:06:10,76.5,14046,1,16,the_greek_m,Classic
6157,4/14/2015,12:10:16,20.5,14047,1,20.5,classic_dlx_l,Classic
6158,4/14/2015,12:19:50,24.5,14048,1,12,mexicana_s,Veggie
6158,4/14/2015,12:19:50,24.5,14049,1,12.5,pepperoni_m,Classic
6159,4/14/2015,12:20:57,12.5,14050,1,12.5,pepperoni_m,Classic
6160,4/14/2015,12:21:22,20.25,14051,1,20.25,mexicana_l,Veggie
6161,4/14/2015,12:26:04,207.15,14052,1,12.75,bbq_ckn_s,Chicken
6161,4/14/2015,12:26:04,207.15,14053,1,23.65,brie_carre_s,Supreme
6161,4/14/2015,12:26:04,207.15,14054,1,20.75,cali_ckn_l,Chicken
6161,4/14/2015,12:26:04,207.15,14055,1,20.5,classic_dlx_l,Classic
6161,4/14/2015,12:26:04,207.15,14056,1,13.25,hawaiian_m,Classic
6161,4/14/2015,12:26:04,207.15,14057,1,20.25,mediterraneo_l,Veggie
6161,4/14/2015,12:26:04,207.15,14058,1,15.25,pepperoni_l,Classic
6161,4/14/2015,12:26:04,207.15,14059,1,20.25,sicilian_l,Supreme
6161,4/14/2015,12:26:04,207.15,14060,1,12.25,sicilian_s,Supreme
6161,4/14/2015,12:26:04,207.15,14061,1,20.25,spinach_fet_l,Veggie
6161,4/14/2015,12:26:04,207.15,14062,1,16,the_greek_m,Classic
6161,4/14/2015,12:26:04,207.15,14063,1,12,veggie_veg_s,Veggie
6162,4/14/2015,12:36:15,41.25,14064,1,20.5,classic_dlx_l,Classic
6162,4/14/2015,12:36:15,41.25,14065,1,20.75,thai_ckn_l,Chicken
6163,4/14/2015,12:36:41,41,14066,1,16,ital_cpcllo_m,Classic
6163,4/14/2015,12:36:41,41,14067,1,15.25,pepperoni_l,Classic
6163,4/14/2015,12:36:41,41,14068,1,9.75,pepperoni_s,Classic
6164,4/14/2015,12:38:25,36.75,14069,1,20.75,soppressata_l,Supreme
6164,4/14/2015,12:38:25,36.75,14070,1,16,spinach_fet_m,Veggie
6165,4/14/2015,12:45:11,12.5,14071,1,12.5,soppressata_s,Supreme
6166,4/14/2015,12:46:56,20.75,14072,1,20.75,spin_pesto_l,Veggie
6167,4/14/2015,12:52:28,28.75,14073,1,16.75,cali_ckn_m,Chicken
6167,4/14/2015,12:52:28,28.75,14074,1,12,classic_dlx_s,Classic
6168,4/14/2015,12:54:34,116.25,14075,1,12,big_meat_s,Classic
6168,4/14/2015,12:54:34,116.25,14076,1,17.5,pep_msh_pep_l,Classic
